HE (EST),kWH
2017-06-10 10:30:00,2188.08
2017-06-10 10:45:00,2176.2
2017-06-10 11:00:00,2198.28
2017-06-10 11:15:00,2197.44
2017-06-10 11:30:00,2194.2
2017-06-10 11:45:00,2207.52
2017-06-10 12:00:00,2212.56
2017-06-10 12:15:00,2204.4
2017-06-10 12:30:00,2201.28
2017-06-10 12:45:00,2228.76
2017-06-10 13:00:00,2243.76
2017-06-10 13:15:00,2234.16
2017-06-10 13:30:00,2252.16
2017-06-10 13:45:00,2256.96
2017-06-10 14:00:00,2266.56
2017-06-10 14:15:00,2284.32
2017-06-10 14:30:00,2271.6
2017-06-10 14:45:00,2278.44
2017-06-10 15:00:00,2279.04
2017-06-10 15:15:00,2282.88
2017-06-10 15:30:00,2272.2
2017-06-10 15:45:00,2284.56
2017-06-10 16:00:00,2296.8
2017-06-10 16:15:00,2291.76
2017-06-10 16:30:00,2289.36
2017-06-10 16:45:00,2306.52
2017-06-10 17:00:00,2299.32
2017-06-10 17:15:00,2312.4
2017-06-10 17:30:00,2301.6
2017-06-10 17:45:00,2289.12
2017-06-10 18:00:00,2311.92
2017-06-10 18:15:00,2307.36
2017-06-10 18:30:00,2292.12
2017-06-10 18:45:00,2300.88
2017-06-10 19:00:00,2303.76
2017-06-10 19:15:00,2300.28
2017-06-10 19:30:00,2303.4
2017-06-10 19:45:00,2284.92
2017-06-10 20:00:00,2283.84
2017-06-10 20:15:00,2294.64
2017-06-10 20:30:00,2292.48
2017-06-10 20:45:00,2307.12
2017-06-10 21:00:00,2295.36
2017-06-10 21:15:00,2288.28
2017-06-10 21:30:00,2297.52
2017-06-10 21:45:00,2294.28
2017-06-10 22:00:00,2277.12
2017-06-10 22:15:00,2273.28
2017-06-10 22:30:00,2277.72
2017-06-10 22:45:00,2269.2
2017-06-10 23:00:00,2270.76
2017-06-10 23:15:00,2255.04
2017-06-10 23:30:00,2263.68
2017-06-10 23:45:00,2251.32
2017-06-11 00:00:00,2246.4
2017-06-11 00:15:00,2226.84
2017-06-11 00:30:00,2224.92
2017-06-11 00:45:00,2235.12
2017-06-11 01:00:00,2224.92
2017-06-11 01:15:00,2220.96
2017-06-11 01:30:00,2205.36
2017-06-11 01:45:00,2203.44
2017-06-11 02:00:00,2202.48
2017-06-11 02:15:00,2184.96
2017-06-11 02:30:00,2172.72
2017-06-11 02:45:00,2162.04
2017-06-11 03:00:00,2150.64
2017-06-11 03:15:00,2143.56
2017-06-11 03:30:00,2147.16
2017-06-11 03:45:00,2147.28
2017-06-11 04:00:00,2134.08
2017-06-11 04:15:00,2119.68
2017-06-11 04:30:00,2112.84
2017-06-11 04:45:00,2105.28
2017-06-11 05:00:00,2091.36
2017-06-11 05:15:00,2098.44
2017-06-11 05:30:00,2091.12
2017-06-11 05:45:00,2093.16
2017-06-11 06:00:00,2132.4
2017-06-11 06:15:00,2146.32
2017-06-11 06:30:00,2169.0
2017-06-11 06:45:00,2171.76
2017-06-11 07:00:00,2189.88
2017-06-11 07:15:00,2186.28
2017-06-11 07:30:00,2186.88
2017-06-11 07:45:00,2187.84
2017-06-11 08:00:00,2204.52
2017-06-11 08:15:00,2211.72
2017-06-11 08:30:00,2234.64
2017-06-11 08:45:00,2220.24
2017-06-11 09:00:00,2240.4
2017-06-11 09:15:00,2252.52
2017-06-11 09:30:00,2248.56
2017-06-11 09:45:00,2262.72
2017-06-11 10:00:00,2260.92
2017-06-11 10:15:00,2274.36
2017-06-11 10:30:00,2274.84
2017-06-11 10:45:00,2284.92
2017-06-11 11:00:00,2303.4
2017-06-11 11:15:00,2297.04
2017-06-11 11:30:00,2301.96
2017-06-11 11:45:00,2327.28
2017-06-11 12:00:00,2314.32
2017-06-11 12:15:00,2311.8
2017-06-11 12:30:00,2324.52
2017-06-11 12:45:00,2318.76
2017-06-11 13:00:00,2330.52
2017-06-11 13:15:00,2336.4
2017-06-11 13:30:00,2344.92
2017-06-11 13:45:00,2334.12
2017-06-11 14:00:00,2343.84
2017-06-11 14:15:00,2366.04
2017-06-11 14:30:00,2379.0
2017-06-11 14:45:00,2372.64
2017-06-11 15:00:00,2379.84
2017-06-11 15:15:00,2377.32
2017-06-11 15:30:00,2368.56
2017-06-11 15:45:00,2376.6
2017-06-11 16:00:00,2375.04
2017-06-11 16:15:00,2366.16
2017-06-11 16:30:00,2384.64
2017-06-11 16:45:00,2399.88
2017-06-11 17:00:00,2394.72
2017-06-11 17:15:00,2389.08
2017-06-11 17:30:00,2400.48
2017-06-11 17:45:00,2379.72
2017-06-11 18:00:00,2394.24
2017-06-11 18:15:00,2365.32
2017-06-11 18:30:00,2328.0
2017-06-11 18:45:00,2300.28
2017-06-11 19:00:00,2310.48
2017-06-11 19:15:00,2300.16
2017-06-11 19:30:00,2304.6
2017-06-11 19:45:00,2289.36
2017-06-11 20:00:00,2301.24
2017-06-11 20:15:00,2305.32
2017-06-11 20:30:00,2313.6
2017-06-11 20:45:00,2314.2
2017-06-11 21:00:00,2308.8
2017-06-11 21:15:00,2308.32
2017-06-11 21:30:00,2318.28
2017-06-11 21:45:00,2309.4
2017-06-11 22:00:00,2299.92
2017-06-11 22:15:00,2304.72
2017-06-11 22:30:00,2307.12
2017-06-11 22:45:00,2296.68
2017-06-11 23:00:00,2289.72
2017-06-11 23:15:00,2290.08
2017-06-11 23:30:00,2286.72
2017-06-11 23:45:00,2283.0
2017-06-12 00:00:00,2277.84
2017-06-12 00:15:00,2244.72
2017-06-12 00:30:00,2244.6
2017-06-12 00:45:00,2242.32
2017-06-12 01:00:00,2239.68
2017-06-12 01:15:00,2233.2
2017-06-12 01:30:00,2221.8
2017-06-12 01:45:00,2236.92
2017-06-12 02:00:00,2225.64
2017-06-12 02:15:00,2214.0
2017-06-12 02:30:00,2210.16
2017-06-12 02:45:00,2200.56
2017-06-12 03:00:00,2214.6
2017-06-12 03:15:00,2200.92
2017-06-12 03:30:00,2174.4
2017-06-12 03:45:00,2171.88
2017-06-12 04:00:00,2160.36
2017-06-12 04:15:00,2148.48
2017-06-12 04:30:00,2139.48
2017-06-12 04:45:00,2135.88
2017-06-12 05:00:00,2132.4
2017-06-12 05:15:00,2139.48
2017-06-12 05:30:00,2159.04
2017-06-12 05:45:00,2167.32
2017-06-12 06:00:00,2161.92
2017-06-12 06:15:00,2179.68
2017-06-12 06:30:00,2182.8
2017-06-12 06:45:00,2208.12
2017-06-12 07:00:00,2227.32
2017-06-12 07:15:00,2231.4
2017-06-12 07:30:00,2234.28
2017-06-12 07:45:00,2263.92
2017-06-12 08:00:00,2263.2
2017-06-12 08:15:00,2248.8
2017-06-12 08:30:00,2251.08
2017-06-12 08:45:00,2247.84
2017-06-12 09:00:00,2256.0
2017-06-12 09:15:00,2258.28
2017-06-12 09:30:00,2270.04
2017-06-12 09:45:00,2270.64
2017-06-12 10:00:00,2293.08
2017-06-12 10:15:00,2305.32
2017-06-12 10:30:00,2283.84
2017-06-12 10:45:00,2292.12
2017-06-12 11:00:00,2291.52
2017-06-12 11:15:00,2299.68
2017-06-12 11:30:00,2310.72
2017-06-12 11:45:00,2293.32
2017-06-12 12:00:00,2296.92
2017-06-12 12:15:00,2290.44
2017-06-12 12:30:00,2294.28
2017-06-12 12:45:00,2313.0
2017-06-12 13:00:00,2310.36
2017-06-12 13:15:00,2309.76
2017-06-12 13:30:00,2315.4
2017-06-12 13:45:00,2316.12
2017-06-12 14:00:00,2322.72
2017-06-12 14:15:00,2328.0
2017-06-12 14:30:00,2335.08
2017-06-12 14:45:00,2325.48
2017-06-12 15:00:00,2332.44
2017-06-12 15:15:00,2314.56
2017-06-12 15:30:00,2314.08
2017-06-12 15:45:00,2334.12
2017-06-12 16:00:00,2328.84
2017-06-12 16:15:00,2314.8
2017-06-12 16:30:00,2301.6
2017-06-12 16:45:00,2293.8
2017-06-12 17:00:00,2312.52
2017-06-12 17:15:00,2312.76
2017-06-12 17:30:00,2287.44
2017-06-12 17:45:00,2241.24
2017-06-12 18:00:00,2230.2
2017-06-12 18:15:00,2323.68
2017-06-12 18:30:00,2331.0
2017-06-12 18:45:00,2338.08
2017-06-12 19:00:00,2339.52
2017-06-12 19:15:00,2314.32
2017-06-12 19:30:00,2307.0
2017-06-12 19:45:00,2305.2
2017-06-12 20:00:00,2316.6
2017-06-12 20:15:00,2340.72
2017-06-12 20:30:00,2337.12
2017-06-12 20:45:00,2343.12
2017-06-12 21:00:00,2336.52
2017-06-12 21:15:00,2331.6
2017-06-12 21:30:00,2334.96
2017-06-12 21:45:00,2332.92
2017-06-12 22:00:00,2331.84
2017-06-12 22:15:00,2335.44
2017-06-12 22:30:00,2332.08
2017-06-12 22:45:00,2327.88
2017-06-12 23:00:00,2320.08
2017-06-12 23:15:00,2305.2
2017-06-12 23:30:00,2302.8
2017-06-12 23:45:00,2297.76
2017-06-13 00:00:00,2335.8
2017-06-13 00:15:00,2715.24
2017-06-13 00:30:00,2709.12
2017-06-13 00:45:00,2713.44
2017-06-13 01:00:00,2703.96
2017-06-13 01:15:00,2670.72
2017-06-13 01:30:00,2511.36
2017-06-13 01:45:00,2519.04
2017-06-13 02:00:00,2523.36
2017-06-13 02:15:00,2527.32
2017-06-13 02:30:00,2522.28
2017-06-13 02:45:00,2507.04
2017-06-13 03:00:00,2502.12
2017-06-13 03:15:00,2486.04
2017-06-13 03:30:00,2461.8
2017-06-13 03:45:00,2447.28
2017-06-13 04:00:00,2418.24
2017-06-13 04:15:00,2339.4
2017-06-13 04:30:00,2092.44
2017-06-13 04:45:00,2073.48
2017-06-13 05:00:00,2051.4
2017-06-13 05:15:00,2041.08
2017-06-13 05:30:00,2036.28
2017-06-13 05:45:00,2038.44
2017-06-13 06:00:00,2041.2
2017-06-13 06:15:00,2053.2
2017-06-13 06:30:00,2111.76
2017-06-13 06:45:00,2024.4
2017-06-13 07:00:00,2028.6
2017-06-13 07:15:00,2061.96
2017-06-13 07:30:00,2077.44
2017-06-13 07:45:00,2108.04
2017-06-13 08:00:00,2106.0
2017-06-13 08:15:00,2099.64
2017-06-13 08:30:00,2113.56
2017-06-13 08:45:00,2125.92
2017-06-13 09:00:00,2129.4
2017-06-13 09:15:00,2137.56
2017-06-13 09:30:00,2142.0
2017-06-13 09:45:00,2156.28
2017-06-13 10:00:00,2163.72
2017-06-13 10:15:00,2160.84
2017-06-13 10:30:00,2162.64
2017-06-13 10:45:00,2044.44
2017-06-13 11:00:00,1945.8
2017-06-13 11:15:00,1676.16
2017-06-13 11:30:00,1552.32
2017-06-13 11:45:00,1446.96
2017-06-13 12:00:00,1296.0
2017-06-13 12:15:00,1239.6
2017-06-13 12:30:00,1239.96
2017-06-13 12:45:00,1248.12
2017-06-13 13:00:00,1254.84
2017-06-13 13:15:00,1251.6
2017-06-13 13:30:00,1260.72
2017-06-13 13:45:00,1253.52
2017-06-13 14:00:00,1316.16
2017-06-13 14:15:00,1336.56
2017-06-13 14:30:00,1570.56
2017-06-13 14:45:00,1576.68
2017-06-13 15:00:00,1585.92
2017-06-13 15:15:00,1557.0
2017-06-13 15:30:00,1601.52
2017-06-13 15:45:00,1581.84
2017-06-13 16:00:00,1512.36
2017-06-13 16:15:00,1407.72
2017-06-13 16:30:00,1411.32
2017-06-13 16:45:00,1409.64
2017-06-13 17:00:00,1426.56
2017-06-13 17:15:00,1541.04
2017-06-13 17:30:00,1775.76
2017-06-13 17:45:00,2223.36
2017-06-13 18:00:00,2316.96
2017-06-13 18:15:00,2338.32
2017-06-13 18:30:00,2330.64
2017-06-13 18:45:00,2433.96
2017-06-13 19:00:00,2420.76
2017-06-13 19:15:00,2451.24
2017-06-13 19:30:00,2464.2
2017-06-13 19:45:00,2464.2
2017-06-13 20:00:00,2473.8
2017-06-13 20:15:00,2458.8
2017-06-13 20:30:00,2476.8
2017-06-13 20:45:00,2507.52
2017-06-13 21:00:00,2500.92
2017-06-13 21:15:00,2511.72
2017-06-13 21:30:00,2507.88
2017-06-13 21:45:00,2518.56
2017-06-13 22:00:00,2539.44
2017-06-13 22:15:00,2557.44
2017-06-13 22:30:00,2584.44
2017-06-13 22:45:00,2583.96
2017-06-13 23:00:00,2568.24
2017-06-13 23:15:00,2549.52
2017-06-13 23:30:00,2507.28
2017-06-13 23:45:00,2458.2
2017-06-14 00:00:00,2444.4
2017-06-14 00:15:00,2416.2
2017-06-14 00:30:00,2400.6
2017-06-14 00:45:00,2394.6
2017-06-14 01:00:00,2379.72
2017-06-14 01:15:00,2352.48
2017-06-14 01:30:00,2354.64
2017-06-14 01:45:00,2343.0
2017-06-14 02:00:00,2319.36
2017-06-14 02:15:00,2307.36
2017-06-14 02:30:00,2306.28
2017-06-14 02:45:00,2302.68
2017-06-14 03:00:00,2287.08
2017-06-14 03:15:00,2287.08
2017-06-14 03:30:00,2265.6
2017-06-14 03:45:00,2260.56
2017-06-14 04:00:00,2255.16
2017-06-14 04:15:00,2230.08
2017-06-14 04:30:00,2226.84
2017-06-14 04:45:00,2241.0
2017-06-14 05:00:00,2229.6
2017-06-14 05:15:00,2242.8
2017-06-14 05:30:00,2228.4
2017-06-14 05:45:00,2225.04
2017-06-14 06:00:00,2237.04
2017-06-14 06:15:00,2249.16
2017-06-14 06:30:00,2251.08
2017-06-14 06:45:00,2267.88
2017-06-14 07:00:00,2288.52
2017-06-14 07:15:00,2312.16
2017-06-14 07:30:00,2304.72
2017-06-14 07:45:00,2318.76
2017-06-14 08:00:00,2316.48
2017-06-14 08:15:00,2323.8
2017-06-14 08:30:00,2319.6
2017-06-14 08:45:00,2336.64
2017-06-14 09:00:00,2335.2
2017-06-14 09:15:00,2336.52
2017-06-14 09:30:00,2332.92
2017-06-14 09:45:00,2349.12
2017-06-14 10:00:00,2360.52
2017-06-14 10:15:00,2348.88
2017-06-14 10:30:00,2362.92
2017-06-14 10:45:00,2375.64
2017-06-14 11:00:00,2356.56
2017-06-14 11:15:00,2335.56
2017-06-14 11:30:00,2305.2
2017-06-14 11:45:00,2296.2
2017-06-14 12:00:00,2299.44
2017-06-14 12:15:00,2307.6
2017-06-14 12:30:00,2321.88
2017-06-14 12:45:00,2328.12
2017-06-14 13:00:00,2345.76
2017-06-14 13:15:00,2336.4
2017-06-14 13:30:00,2354.64
2017-06-14 13:45:00,2347.68
2017-06-14 14:00:00,2339.64
2017-06-14 14:15:00,2343.6
2017-06-14 14:30:00,2353.8
2017-06-14 14:45:00,2359.32
2017-06-14 15:00:00,2366.4
2017-06-14 15:15:00,2393.04
2017-06-14 15:30:00,2485.32
2017-06-14 15:45:00,2491.08
2017-06-14 16:00:00,2496.36
2017-06-14 16:15:00,2493.24
2017-06-14 16:30:00,2486.88
2017-06-14 16:45:00,2471.04
2017-06-14 17:00:00,2399.16
2017-06-14 17:15:00,2339.76
2017-06-14 17:30:00,2325.96
2017-06-14 17:45:00,2351.16
2017-06-14 18:00:00,2395.32
2017-06-14 18:15:00,2435.28
2017-06-14 18:30:00,2415.6
2017-06-14 18:45:00,2421.0
2017-06-14 19:00:00,2430.24
2017-06-14 19:15:00,2447.76
2017-06-14 19:30:00,2446.08
2017-06-14 19:45:00,2482.92
2017-06-14 20:00:00,2473.08
2017-06-14 20:15:00,2456.76
2017-06-14 20:30:00,2470.44
2017-06-14 20:45:00,2470.8
2017-06-14 21:00:00,2460.84
2017-06-14 21:15:00,2455.8
2017-06-14 21:30:00,2460.6
2017-06-14 21:45:00,2455.68
2017-06-14 22:00:00,2448.36
2017-06-14 22:15:00,2445.96
2017-06-14 22:30:00,2455.68
2017-06-14 22:45:00,2461.68
2017-06-14 23:00:00,2468.04
2017-06-14 23:15:00,2478.6
2017-06-14 23:30:00,2489.64
2017-06-14 23:45:00,2475.48
2017-06-15 00:00:00,2470.08
2017-06-15 00:15:00,2481.6
2017-06-15 00:30:00,2450.76
2017-06-15 00:45:00,2626.8
2017-06-15 01:00:00,2781.36
2017-06-15 01:15:00,2800.32
2017-06-15 01:30:00,2769.36
2017-06-15 01:45:00,2740.08
2017-06-15 02:00:00,2727.0
2017-06-15 02:15:00,2719.68
2017-06-15 02:30:00,2696.16
2017-06-15 02:45:00,2679.6
2017-06-15 03:00:00,2658.24
2017-06-15 03:15:00,2665.08
2017-06-15 03:30:00,2641.32
2017-06-15 03:45:00,2635.68
2017-06-15 04:00:00,2619.24
2017-06-15 04:15:00,2618.88
2017-06-15 04:30:00,2619.48
2017-06-15 04:45:00,2545.68
2017-06-15 05:00:00,2597.16
2017-06-15 05:15:00,2604.24
2017-06-15 05:30:00,2537.4
2017-06-15 05:45:00,1949.52
2017-06-15 06:00:00,2089.68
2017-06-15 06:15:00,2168.64
2017-06-15 06:30:00,2200.68
2017-06-15 06:45:00,2228.88
2017-06-15 07:00:00,2258.88
2017-06-15 07:15:00,2267.88
2017-06-15 07:30:00,2289.0
2017-06-15 07:45:00,2315.4
2017-06-15 08:00:00,2327.04
2017-06-15 08:15:00,2330.4
2017-06-15 08:30:00,2338.8
2017-06-15 08:45:00,2352.0
2017-06-15 09:00:00,2331.24
2017-06-15 09:15:00,2338.92
2017-06-15 09:30:00,2351.64
2017-06-15 09:45:00,2362.68
2017-06-15 10:00:00,2367.48
2017-06-15 10:15:00,2364.24
2017-06-15 10:30:00,2360.52
2017-06-15 10:45:00,2375.28
2017-06-15 11:00:00,2376.6
2017-06-15 11:15:00,2378.88
2017-06-15 11:30:00,2370.96
2017-06-15 11:45:00,2375.4
2017-06-15 12:00:00,2381.76
2017-06-15 12:15:00,2383.8
2017-06-15 12:30:00,2403.12
2017-06-15 12:45:00,2406.0
2017-06-15 13:00:00,2403.72
2017-06-15 13:15:00,2400.24
2017-06-15 13:30:00,2432.04
2017-06-15 13:45:00,2407.8
2017-06-15 14:00:00,2412.84
2017-06-15 14:15:00,2403.96
2017-06-15 14:30:00,2422.2
2017-06-15 14:45:00,2435.4
2017-06-15 15:00:00,2510.4
2017-06-15 15:15:00,2356.32
2017-06-15 15:30:00,2238.36
2017-06-15 15:45:00,2209.8
2017-06-15 16:00:00,2223.84
2017-06-15 16:15:00,2232.12
2017-06-15 16:30:00,2223.6
2017-06-15 16:45:00,2237.88
2017-06-15 17:00:00,2269.32
2017-06-15 17:15:00,2282.4
2017-06-15 17:30:00,2252.76
2017-06-15 17:45:00,2262.6
2017-06-15 18:00:00,2270.64
2017-06-15 18:15:00,2284.2
2017-06-15 18:30:00,2286.6
2017-06-15 18:45:00,2307.6
2017-06-15 19:00:00,2320.2
2017-06-15 19:15:00,2285.28
2017-06-15 19:30:00,2253.84
2017-06-15 19:45:00,2200.8
2017-06-15 20:00:00,2143.68
2017-06-15 20:15:00,2144.52
2017-06-15 20:30:00,2139.12
2017-06-15 20:45:00,2139.48
2017-06-15 21:00:00,2152.08
2017-06-15 21:15:00,2163.96
2017-06-15 21:30:00,2160.84
2017-06-15 21:45:00,2152.08
2017-06-15 22:00:00,2189.64
2017-06-15 22:15:00,2191.68
2017-06-15 22:30:00,2202.0
2017-06-15 22:45:00,2204.04
2017-06-15 23:00:00,2214.84
2017-06-15 23:15:00,2199.36
2017-06-15 23:30:00,2191.08
2017-06-15 23:45:00,2202.24
2017-06-16 00:00:00,2214.24
2017-06-16 00:15:00,2200.08
2017-06-16 00:30:00,2178.0
2017-06-16 00:45:00,2177.64
2017-06-16 01:00:00,2180.4
2017-06-16 01:15:00,2184.36
2017-06-16 01:30:00,2187.24
2017-06-16 01:45:00,2199.96
2017-06-16 02:00:00,2208.36
2017-06-16 02:15:00,2202.36
2017-06-16 02:30:00,2223.84
2017-06-16 02:45:00,2210.16
2017-06-16 03:00:00,2206.32
2017-06-16 03:15:00,2209.56
2017-06-16 03:30:00,2221.32
2017-06-16 03:45:00,2215.44
2017-06-16 04:00:00,2218.8
2017-06-16 04:15:00,2234.4
2017-06-16 04:30:00,2250.12
2017-06-16 04:45:00,2244.24
2017-06-16 05:00:00,2226.96
2017-06-16 05:15:00,2239.32
2017-06-16 05:30:00,2237.04
2017-06-16 05:45:00,2224.68
2017-06-16 06:00:00,2239.08
2017-06-16 06:15:00,2232.48
2017-06-16 06:30:00,2242.8
2017-06-16 06:45:00,2238.72
2017-06-16 07:00:00,2234.76
2017-06-16 07:15:00,2253.72
2017-06-16 07:30:00,2267.88
2017-06-16 07:45:00,2255.52
2017-06-16 08:00:00,2226.36
2017-06-16 08:15:00,2225.64
2017-06-16 08:30:00,2225.64
2017-06-16 08:45:00,2236.92
2017-06-16 09:00:00,2228.16
2017-06-16 09:15:00,2242.8
2017-06-16 09:30:00,2236.2
2017-06-16 09:45:00,2244.36
2017-06-16 10:00:00,2251.8
2017-06-16 10:15:00,2185.44
2017-06-16 10:30:00,2166.12
2017-06-16 10:45:00,2169.12
2017-06-16 11:00:00,2214.6
2017-06-16 11:15:00,2288.88
2017-06-16 11:30:00,2297.76
2017-06-16 11:45:00,2323.2
2017-06-16 12:00:00,2330.28
2017-06-16 12:15:00,2364.0
2017-06-16 12:30:00,2376.0
2017-06-16 12:45:00,2296.44
2017-06-16 13:00:00,2266.44
2017-06-16 13:15:00,2203.08
2017-06-16 13:30:00,2190.12
2017-06-16 13:45:00,2184.6
2017-06-16 14:00:00,2193.24
2017-06-16 14:15:00,2201.04
2017-06-16 14:30:00,2152.08
2017-06-16 14:45:00,2124.0
2017-06-16 15:00:00,2138.4
2017-06-16 15:15:00,2139.72
2017-06-16 15:30:00,2147.64
2017-06-16 15:45:00,2162.52
2017-06-16 16:00:00,2187.48
2017-06-16 16:15:00,2199.36
2017-06-16 16:30:00,2202.24
2017-06-16 16:45:00,2191.92
2017-06-16 17:00:00,2176.56
2017-06-16 17:15:00,2158.8
2017-06-16 17:30:00,2155.8
2017-06-16 17:45:00,2167.32
2017-06-16 18:00:00,2171.4
2017-06-16 18:15:00,2191.08
2017-06-16 18:30:00,2205.72
2017-06-16 18:45:00,2205.6
2017-06-16 19:00:00,2222.76
2017-06-16 19:15:00,2219.64
2017-06-16 19:30:00,2198.16
2017-06-16 19:45:00,2204.16
2017-06-16 20:00:00,2212.32
2017-06-16 20:15:00,2218.56
2017-06-16 20:30:00,2227.44
2017-06-16 20:45:00,2244.48
2017-06-16 21:00:00,2256.24
2017-06-16 21:15:00,2267.64
2017-06-16 21:30:00,2289.36
2017-06-16 21:45:00,2305.92
2017-06-16 22:00:00,2283.36
2017-06-16 22:15:00,2278.8
2017-06-16 22:30:00,2272.2
2017-06-16 22:45:00,2267.28
2017-06-16 23:00:00,2276.28
2017-06-16 23:15:00,2283.48
2017-06-16 23:30:00,2293.92
2017-06-16 23:45:00,2279.76
2017-06-17 00:00:00,2298.48
2017-06-17 00:15:00,2318.28
2017-06-17 00:30:00,2327.04
2017-06-17 00:45:00,2320.8
2017-06-17 01:00:00,2323.32
2017-06-17 01:15:00,2297.52
2017-06-17 01:30:00,2298.6
2017-06-17 01:45:00,2307.48
2017-06-17 02:00:00,2325.48
2017-06-17 02:15:00,2333.16
2017-06-17 02:30:00,2359.56
2017-06-17 02:45:00,2390.76
2017-06-17 03:00:00,2418.6
2017-06-17 03:15:00,2408.76
2017-06-17 03:30:00,2344.32
2017-06-17 03:45:00,2346.12
2017-06-17 04:00:00,2346.48
2017-06-17 04:15:00,2333.64
2017-06-17 04:30:00,2330.52
2017-06-17 04:45:00,2333.16
2017-06-17 05:00:00,2333.16
2017-06-17 05:15:00,2332.8
2017-06-17 05:30:00,2323.92
2017-06-17 05:45:00,2317.8
2017-06-17 06:00:00,2331.36
2017-06-17 06:15:00,2323.56
2017-06-17 06:30:00,2326.2
2017-06-17 06:45:00,2332.92
2017-06-17 07:00:00,2350.08
2017-06-17 07:15:00,2342.64
2017-06-17 07:30:00,2343.96
2017-06-17 07:45:00,2324.88
2017-06-17 08:00:00,2330.4
2017-06-17 08:15:00,2328.6
2017-06-17 08:30:00,2311.44
2017-06-17 08:45:00,2314.56
2017-06-17 09:00:00,2319.84
2017-06-17 09:15:00,2318.76
2017-06-17 09:30:00,2311.56
2017-06-17 09:45:00,2278.32
2017-06-17 10:00:00,2286.96
2017-06-17 10:15:00,2317.8
2017-06-17 10:30:00,2301.12
2017-06-17 10:45:00,2294.4
2017-06-17 11:00:00,2291.4
2017-06-17 11:15:00,2284.2
2017-06-17 11:30:00,2268.12
2017-06-17 11:45:00,2284.8
2017-06-17 12:00:00,2288.64
2017-06-17 12:15:00,2291.4
2017-06-17 12:30:00,2296.92
2017-06-17 12:45:00,2301.24
2017-06-17 13:00:00,2295.96
2017-06-17 13:15:00,2312.76
2017-06-17 13:30:00,2364.12
2017-06-17 13:45:00,2377.68
2017-06-17 14:00:00,2354.28
2017-06-17 14:15:00,2377.32
2017-06-17 14:30:00,2399.28
2017-06-17 14:45:00,2398.56
2017-06-17 15:00:00,2394.36
2017-06-17 15:15:00,2402.52
2017-06-17 15:30:00,2402.4
2017-06-17 15:45:00,2395.8
2017-06-17 16:00:00,2415.84
2017-06-17 16:15:00,2407.2
2017-06-17 16:30:00,2420.52
2017-06-17 16:45:00,2431.56
2017-06-17 17:00:00,2425.8
2017-06-17 17:15:00,2440.32
2017-06-17 17:30:00,2426.64
2017-06-17 17:45:00,2418.48
2017-06-17 18:00:00,2414.64
2017-06-17 18:15:00,2426.28
2017-06-17 18:30:00,2425.08
2017-06-17 18:45:00,2410.08
2017-06-17 19:00:00,2418.12
2017-06-17 19:15:00,2424.12
2017-06-17 19:30:00,2424.72
2017-06-17 19:45:00,2415.12
2017-06-17 20:00:00,2430.12
2017-06-17 20:15:00,2434.32
2017-06-17 20:30:00,2423.4
2017-06-17 20:45:00,2417.88
2017-06-17 21:00:00,2420.88
2017-06-17 21:15:00,2443.32
2017-06-17 21:30:00,2436.72
2017-06-17 21:45:00,2435.52
2017-06-17 22:00:00,2440.8
2017-06-17 22:15:00,2444.16
2017-06-17 22:30:00,2441.04
2017-06-17 22:45:00,2436.6
2017-06-17 23:00:00,2434.08
2017-06-17 23:15:00,2423.88
2017-06-17 23:30:00,2428.2
2017-06-17 23:45:00,2421.48
2017-06-18 00:00:00,2420.28
2017-06-18 00:15:00,2421.48
2017-06-18 00:30:00,2414.64
2017-06-18 00:45:00,2424.96
2017-06-18 01:00:00,2417.88
2017-06-18 01:15:00,2422.44
2017-06-18 01:30:00,2422.8
2017-06-18 01:45:00,2413.44
2017-06-18 02:00:00,2395.8
2017-06-18 02:15:00,2395.32
2017-06-18 02:30:00,2372.16
2017-06-18 02:45:00,2369.04
2017-06-18 03:00:00,2364.84
2017-06-18 03:15:00,2341.68
2017-06-18 03:30:00,2333.4
2017-06-18 03:45:00,2333.52
2017-06-18 04:00:00,2330.28
2017-06-18 04:15:00,2314.68
2017-06-18 04:30:00,2310.36
2017-06-18 04:45:00,2308.32
2017-06-18 05:00:00,2305.56
2017-06-18 05:15:00,2301.6
2017-06-18 05:30:00,2274.6
2017-06-18 05:45:00,2279.04
2017-06-18 06:00:00,2334.0
2017-06-18 06:15:00,2359.8
2017-06-18 06:30:00,2379.24
2017-06-18 06:45:00,2386.44
2017-06-18 07:00:00,2395.92
2017-06-18 07:15:00,2409.96
2017-06-18 07:30:00,2409.6
2017-06-18 07:45:00,2405.16
2017-06-18 08:00:00,2402.28
2017-06-18 08:15:00,2412.72
2017-06-18 08:30:00,2411.28
2017-06-18 08:45:00,2412.84
2017-06-18 09:00:00,2401.2
2017-06-18 09:15:00,2393.52
2017-06-18 09:30:00,2403.84
2017-06-18 09:45:00,2408.76
2017-06-18 10:00:00,2397.84
2017-06-18 10:15:00,2411.76
2017-06-18 10:30:00,2384.28
2017-06-18 10:45:00,2410.32
2017-06-18 11:00:00,2366.52
2017-06-18 11:15:00,2368.2
2017-06-18 11:30:00,2382.6
2017-06-18 11:45:00,2372.64
2017-06-18 12:00:00,2367.36
2017-06-18 12:15:00,2370.24
2017-06-18 12:30:00,2383.92
